"Area","Species"
11864.5433959961,"Dipodomys_nitratoides"
3396760.00546741,"Dipodomys_ordii"
61005.7892456055,"Dipodomys_panamintinus"
61277.2899169922,"Dipodomys_phillipsii"
90652.7152709961,"Dipodomys_simulans"
522205.020568848,"Dipodomys_spectabilis"
9539.13879394531,"Dipodomys_stephensi"
14318.950012207,"Dipodomys_venustus"
3144041.32972717,"Dipus_sagitta"
525546.988586426,"Distoechurus_pennatus"
38455.6159210205,"Dobsonia_anderseni"
6324.98880004883,"Dobsonia_beauforti"
0,"Dobsonia_chapmani"
180392.317153931,"Dobsonia_crenulata"
1530.85629272461,"Dobsonia_emersa"
160724.26234436,"Dobsonia_exoleta"
24271.2616577148,"Dobsonia_inermis"
584314.322128296,"Dobsonia_minor"
29428.6300506592,"Dobsonia_moluccensis"
2714.61151123047,"Dobsonia_pannietensis"
70153.2456054688,"Dobsonia_peronii"
37073.4808654785,"Dobsonia_praedatrix"
21589.294342041,"Dobsonia_viridis"
1227844.44796753,"Dolichotis_patagonum"
740235.401916504,"Dolichotis_salinicola"
479364.997018814,"Dologale_dybowskii"
53980.6927490234,"Dorcatragus_megalotis"
0,"Dorcopsis_atrata"
146971.525787354,"Dorcopsis_hageni"
145776.387252808,"Dorcopsis_luctuosa"
116349.108703613,"Dorcopsis_muelleri"
25691.5925292969,"Dorcopsulus_macleayi"
180875.032775879,"Dorcopsulus_vanheurni"
67209.3876342773,"Dremomys_everetti"
42607.62109375,"Dremomys_gularis"
349644.200073242,"Dremomys_lokriah"
1749794.04559326,"Dremomys_pernyi"
270277.614044189,"Dremomys_pyrrhomerus"
1585737.05860901,"Dremomys_rufigenis"
131300.101013184,"Dromiciops_gliroides"
26534.5881958008,"Dryomys_laniger"
0,"Dryomys_niethammeri"
5114733.04788628,"Dryomys_nitedula"
7998.0855178833,"Dusicyon_australis"
1580373.06246948,"Dusicyon_avus"
414140.683380127,"Dyacopterus_brooksi"
442987.604766846,"Dyacopterus_spadiceus"
39675.4690551758,"Dymecodon_pilirostris"
1561572.77502441,"Echimys_chrysurus"
130626.831359863,"Echimys_saturnus"
62811.5209350586,"Echimys_vieirai"
203504.561950684,"Echinoprocta_rufescens"
106518.015319824,"Echinops_telfairi"
1330042.72503662,"Echinosorex_gymnura"
26275.8382263184,"Echiothrix_centrosa"
6443.50744628906,"Echiothrix_leucura"
168395.278717041,"Echymipera_clara"
165.108703613281,"Echymipera_davidi"
765.228271484375,"Echymipera_echinista"
801317.019180298,"Echymipera_kalubu"
823469.774185181,"Echymipera_rufescens"
118960.13961792,"Ectophylla_alba"
452821.93170166,"Eidolon_dupreanum"
11597873.6588518,"Eidolon_helvum"
13207476.4296227,"Eira_barbara"
1927944.68655396,"Elaphodus_cephalophus"
0,"Elaphurus_davidianus"
3777218.15337411,"Elephantulus_brachyrhynchus"
192291.666137695,"Elephantulus_edwardii"
148422.30657959,"Elephantulus_fuscipes"
153633.171630859,"Elephantulus_fuscus"
1215333.28686523,"Elephantulus_intufi"
968302.335968018,"Elephantulus_myurus"
28359.3643798828,"Elephantulus_pilicaudus"
124604.86807251,"Elephantulus_revoili"
124604.86807251,"Elephantulus_revoilii"
725088.229644775,"Elephantulus_rozeti"
1483813.30392838,"Elephantulus_rufescens"
560334.198730469,"Elephantulus_rupestris"
626545.947341919,"Elephas_maximus"
44402.7670898438,"Eligmodontia_moreni"
360368.691757202,"Eligmodontia_morgani"
425386.535304338,"Eligmodontia_puerulus"
909229.622680664,"Eligmodontia_typus"
145605.591888428,"Eliomys_melanurus"
859286.867874146,"Eliomys_munbyanus"
2262092.44503602,"Eliomys_quercinus"
734.890625,"Eliurus_antsingy"
2262.43237304688,"Eliurus_carletoni"
716.190673828125,"Eliurus_danieli"
0,"Eliurus_ellermani"
57484.3024291992,"Eliurus_grandidieri"
91394.283203125,"Eliurus_majori"
114349.918243408,"Eliurus_minor"
267131.854064941,"Eliurus_myoxinus"
1446.91082763672,"Eliurus_penicillatus"
1468.95208740234,"Eliurus_petteri"
115084.049835205,"Eliurus_tanala"
130379.10736084,"Eliurus_webbi"
2982.73956298828,"Ellobius_alaicus"
475001.749908447,"Ellobius_fuscocapillus"
309052.825256348,"Ellobius_lutescens"
2889802.03037333,"Ellobius_talpinus"
2978058.08480692,"Ellobius_tancrei"
1131598.31694031,"Emballonura_alecto"
100667.357666016,"Emballonura_atrata"
86249.7418212891,"Emballonura_beccarii"
78408.0755004883,"Emballonura_dianae"
61741.8959350586,"Emballonura_furax"
1613439.06329346,"Emballonura_monticola"
193579.756393433,"Emballonura_raffrayana"
11923.6328620911,"Emballonura_semicaudata"
5318.12045288086,"Emballonura_serii"
138528.639892578,"Emballonura_tiavato"
3050469.73657608,"Enchisthenes_hartii"
74786.5239528336,"Enhydra_lutris"
181718.060333252,"Eoglaucomys_fimbriatus"
396676.883834839,"Eolagurus_luteus"
896549.63205719,"Eolagurus_przewalskii"
714310.390274048,"Eonycteris_major"
101139.61819458,"Eonycteris_robusta"
3385438.08533478,"Eonycteris_spelaea"
1188805.79529345,"Eospalax_fontanierii"
229154.716369629,"Eospalax_rothschildi"
136953.253967285,"Eospalax_smithii"
24223.4439086914,"Eothenomys_cachinus"
10018.8825073242,"Eothenomys_chinensis"
115419.74395752,"Eothenomys_custos"
1716157.70193481,"Eothenomys_melanogaster"
401379.341918945,"Eothenomys_miletus"
177910.964904785,"Eothenomys_olitor"
39042.2371826172,"Eothenomys_proditor"
8217.62322998047,"Eothenomys_wardi"
546760.299871087,"Eozapus_setchuanus"
310932.83291626,"Episoriculus_caudatus"
9905.28869628906,"Episoriculus_fumidus"
235183.31930542,"Episoriculus_leucops"
376712.835205078,"Episoriculus_macrurus"
533059.742279053,"Epixerus_ebii"
385295.027709961,"Epomophorus_angolensis"
3545.02099609375,"Epomophorus_anselli"
2047820.67287847,"Epomophorus_crypturus"
3781891.83123779,"Epomophorus_gambianus"
0,"Epomophorus_grandis"
1666315.7056286,"Epomophorus_labiatus"
266878.292175293,"Epomophorus_minimus"
2108140.87935892,"Epomophorus_minor"
4822418.2223593,"Epomophorus_wahlbergi"
1064115.41534424,"Epomops_buettikoferi"
1361210.03816223,"Epomops_dobsonii"
4457729.85198671,"Epomops_franqueti"
802305.149551392,"Eptesicus_andinus"
638898.387809753,"Eptesicus_bobrinskoi"
3795188.27948236,"Eptesicus_bottae"
12991730.921833,"Eptesicus_brasiliensis"
182869.405090332,"Eptesicus_chiriquinus"
2359890.12068176,"Eptesicus_diminutus"
4794.06304931641,"Eptesicus_dimissus"
1466882.14935303,"Eptesicus_floweri"
16090642.924871,"Eptesicus_furinalis"
12375273.6093381,"Eptesicus_fuscus"
3821645.93417719,"Eptesicus_gobiensis"
545.40087890625,"Eptesicus_guadeloupensis"
2840552.57017517,"Eptesicus_hottentotus"
159943.88861084,"Eptesicus_innoxius"
839762.92906189,"Eptesicus_isabellinus"
3108.50207519531,"Eptesicus_japonensis"
5006.85516357422,"Eptesicus_malagasyensis"
31856.1774902344,"Eptesicus_matroka"
1843199.84268188,"Eptesicus_nasutus"
10069016.4401136,"Eptesicus_nilssonii"
1191733.64462817,"Eptesicus_pachyotis"
0,"Eptesicus_platyops"
11849050.8474512,"Eptesicus_serotinus"
49711.3977050781,"Eptesicus_taddeii"
689.316772460938,"Eptesicus_tatei"
82587.988494873,"Equus_africanus"
26636.7072753906,"Equus_ferus"
92033.4313964844,"Equus_grevyi"
388460.607391357,"Equus_hemionus"
1717089.67968142,"Equus_kiang"
2300721.29816437,"Equus_quagga"
318562.481811523,"Equus_zebra"
47367.5410766602,"Eremitalpa_granti"
557892.618118286,"Eremodipus_lichtensteini"
13844.5443115234,"Eremoryzomys_polius"
11452953.3893472,"Erethizon_dorsatum"
338492.334917865,"Erignathus_barbatus"
4170105.76576447,"Erinaceus_amurensis"
1309741.44483018,"Erinaceus_concolor"
3578749.87982866,"Erinaceus_europaeus"
5876222.69697642,"Erinaceus_roumanicus"
13895.5880126953,"Eropeplus_canus"
73475.0280303955,"Erophylla_bombifrons"
105186.40486145,"Erophylla_sezekorni"
7139927.18626404,"Erythrocebus_patas"
1666577.66701281,"Euchoreutes_naso"
2081086.88632679,"Euderma_maculatum"
0,"Eudiscoderma_thongareeae"
5239.47216796875,"Eudiscopus_denticulus"
126792.842407227,"Eudorcas_albonotata"
2197628.72929382,"Eudorcas_rufifrons"
163797.918487549,"Eudorcas_thomsonii"
94933.6536254883,"Eudorcas_tilonura"
18038.9492797852,"Eulemur_albifrons"
1432.96691894531,"Eulemur_cinereiceps"
6293.10833740234,"Eulemur_collaris"
5715.74230957031,"Eulemur_coronatus"
2190.29486083984,"Eulemur_flavifrons"
48668.5063781738,"Eulemur_fulvus"
6546.78485107422,"Eulemur_macaco"
6381.29354858398,"Eulemur_mongoz"
50194.7537231445,"Eulemur_rubriventer"
32489.5106506348,"Eulemur_rufifrons"
35835.4467773438,"Eulemur_rufus"
3019.13763427734,"Eulemur_sanfordi"
124534.895607695,"Eumetopias_jubatus"
13945346.0192986,"Eumops_auripendulus"
1131873.52369833,"Eumops_bonariensis"
2389084.21533203,"Eumops_dabbenei"
2976497.11523438,"Eumops_delticus"
1620.62747192383,"Eumops_floridanus"
8910867.08383179,"Eumops_glaucinus"
6351260.55685806,"Eumops_hansae"
1213218.33372879,"Eumops_maurus"
48806.3616638184,"Eumops_nanus"
1513381.25487852,"Eumops_patagonicus"
11577269.1776233,"Eumops_perotis"
4689410.03451538,"Eumops_trumbulli"
928147.239578247,"Eumops_underwoodi"
0,"Eumops_wilsoni"
63633.0987319946,"Euneomys_chinchilloides"
9783.12445068359,"Euneomys_fossor"
49419.6042785645,"Euneomys_mordax"
571271.316205151,"Euneomys_petersoni"
778615.282226562,"Euoticus_elegantulus"
91960.4541931152,"Euoticus_pallidus"
31634.7945556641,"Eupetaurus_cinereus"
7656200.75795507,"Euphractus_sexcinctus"
76110.9918212891,"Eupleres_goudotii"
21729.5741882324,"Eupleres_major"
115295.836364746,"Euroscaptor_grandis"
670608.97479248,"Euroscaptor_klossi"
263870.18939209,"Euroscaptor_longirostris"
40267.0424194336,"Euroscaptor_micrura"
15662.1767272949,"Euroscaptor_mizura"
5200.55102539062,"Euroscaptor_parvidens"
17784.2183837891,"Euroscaptor_subanura"
240704.286651611,"Euryoryzomys_emmonsae"
150049.999969482,"Euryoryzomys_lamia"
64752.2197265625,"Euryoryzomys_legatus"
4246090.15707397,"Euryoryzomys_macconnelli"
1295938.40252686,"Euryoryzomys_nitidus"
992849.065826416,"Euryoryzomys_russatus"
795577.867279053,"Euryzygomatomys_spinosus"
14166649.0674958,"Eutamias_sibiricus"
106332.637359619,"Exilisciurus_concinnus"
673376.481399536,"Exilisciurus_exilis"
154477.19329834,"Exilisciurus_whiteheadi"
347199.74407959,"Falsistrellus_affinis"
21449.9047241211,"Falsistrellus_mackenziei"
117665.49105835,"Falsistrellus_mordax"
26008.893951416,"Falsistrellus_petersi"
373652.247207642,"Falsistrellus_tasmaniensis"
615479.070439935,"Felis_bieti"
6935440.89476776,"Felis_chaus"
3687589.42711639,"Felis_margarita"
1948164.15661621,"Felis_nigripes"
28757267.7255714,"Felis_silvestris"
185958.585540771,"Felovia_vae"
2272.64178466797,"Feroculus_feroculus"
83598.594909668,"Fossa_fossana"
17911.0678710938,"Fukomys_anselli"
722853.25402832,"Fukomys_bocagei"
998764.520477295,"Fukomys_damarensis"
183533.26965332,"Fukomys_darlingi"
11439.6893310547,"Fukomys_foxi"
8062.91156005859,"Fukomys_kafuensis"
1435083.14602661,"Fukomys_mechowi"
779883.385037959,"Fukomys_ochraceocinereus"
21851.9975585938,"Fukomys_zechi"
0,"Funambulus_layardi"
1242067.74807739,"Funambulus_palmarum"
2891006.30633545,"Funambulus_pennantii"
31030.1761474609,"Funambulus_sublineatus"
80046.3187866211,"Funambulus_tristriatus"
2275292.81710052,"Funisciurus_anerythrus"
387406.886657715,"Funisciurus_bayonii"
88752.2698059082,"Funisciurus_carruthersi"
1736581.14608765,"Funisciurus_congicus"
3083.23760986328,"Funisciurus_duchaillui"
570111.180725098,"Funisciurus_isabella"
605784.80871582,"Funisciurus_lemniscatus"
402234.795837402,"Funisciurus_leucogenys"
2133206.14840466,"Funisciurus_pyrropus"
226824.169128418,"Funisciurus_substriatus"
9700390.20813751,"Furipterus_horrens"
460967.820068359,"Galago_gallarum"
86156.0484313965,"Galago_matschiei"
4166753.12425515,"Galago_moholi"
8293016.5313656,"Galago_senegalensis"
6471.6266784668,"Galagoides_cocos"
4359545.91763073,"Galagoides_demidoff"
4359545.91763073,"Galagoides_demidovii"
514383.171295166,"Galagoides_granti"
0,"Galagoides_nyasae"
19192.9963378906,"Galagoides_orinus"
0,"Galagoides_rondoensis"
4450977.30201489,"Galagoides_thomasi"
8456.66772460938,"Galagoides_zanzibaricus"
155429.278015137,"Galea_comes"
31540.4580993652,"Galea_flavidens"
1894825.57136106,"Galea_leucoblephara"
734.284301757812,"Galea_monasteriensis"
306862.963229179,"Galea_musteloides"
1687328.88220215,"Galea_spixii"
160012.373535156,"Galemys_pyrenaicus"
19085.2611694336,"Galenomys_garleppi"
1359227.04484558,"Galeopterus_variegatus"
7573641.88798979,"Galictis_cuja"
9887911.53308678,"Galictis_vittata"
88741.5372924805,"Galidia_elegans"
79205.4554443359,"Galidictis_fasciata"
689.242370605469,"Galidictis_grandidieri"
11024259.1200905,"Gardnerycteris_crenulatum"
3020.94171142578,"Gardnerycteris_koepckeae"
248747.042526245,"Gazella_arabica"
2748027.29574585,"Gazella_bennettii"
155314.531982422,"Gazella_cuvieri"
9922417.41970825,"Gazella_dorcas"
13920.8475341797,"Gazella_gazella"
1227458.19946289,"Gazella_leptoceros"
2610888.33070374,"Gazella_marica"
179224.550720215,"Gazella_spekei"
7016114.82901245,"Gazella_subgutturosa"
497261.311553955,"Genetta_abyssinica"
1396428.7053833,"Genetta_angolensis"
145827.22265625,"Genetta_bourloni"
96967.358215332,"Genetta_cristata"
14774757.8616482,"Genetta_genetta"
304258.794433594,"Genetta_johnstoni"
12654393.5159418,"Genetta_maculata"
1421322.90713501,"Genetta_pardina"
223496.244873047,"Genetta_piscivora"
125886.443695068,"Genetta_poensis"
3142281.51720959,"Genetta_servalina"
2573951.55126953,"Genetta_thierryi"
206340.363006592,"Genetta_tigrina"
541013.796478271,"Genetta_victoriae"
735.815185546875,"Geocapromys_brownii"
14.7683801651001,"Geocapromys_ingrahami"
12598.9650268555,"Geogale_aurita"
120555.826416016,"Geomys_arenarius"
43265.6170349121,"Geomys_attwateri"
198017.738067627,"Geomys_breviceps"
1521475.92428589,"Geomys_bursarius"
58137.8564453125,"Geomys_knoxjonesi"
33753.1880950928,"Geomys_personatus"
231405.492126465,"Geomys_pinetis"
18013.3616333008,"Geomys_texensis"
1468.23577880859,"Geomys_tropicalis"
154614.155395508,"Georychus_capensis"
14678.2108306885,"Geoxus_annectens"
219132.12405777,"Geoxus_valdivianus"
98277.6218566895,"Gerbilliscus_afra"
1100468.04862046,"Gerbilliscus_boehmi"
2081874.39141846,"Gerbilliscus_brantsii"
275988.166748047,"Gerbilliscus_gambiana"
888845.037902832,"Gerbilliscus_guineae"
216918.661193848,"Gerbilliscus_inclusus"
4587944.05405575,"Gerbilliscus_kempi"
5689673.45181558,"Gerbilliscus_leucogaster"
607765.079929352,"Gerbilliscus_nigricaudus"
70946.6006469727,"Gerbilliscus_phillipsi"
5155344.23042947,"Gerbilliscus_robustus"
4529851.22861013,"Gerbilliscus_validus"
2183011.3164978,"Gerbillurus_paeba"
46236.4564819336,"Gerbillurus_setzeri"
53771.9645690918,"Gerbillurus_tytonis"
290353.648071289,"Gerbillurus_vallinus"
23521.0215148926,"Gerbillus_acticola"
859457.010375977,"Gerbillus_amoenus"
111344.936218262,"Gerbillus_andersoni"
560875.143493652,"Gerbillus_aquilus"
31314.7926025391,"Gerbillus_bottai"
764.156372070312,"Gerbillus_brockmani"
1149775.43164062,"Gerbillus_campestris"
2282627.12075806,"Gerbillus_cheesmani"
135632.492321014,"Gerbillus_cosensis"
1518720.07809448,"Gerbillus_dasyurus"
358434.385192871,"Gerbillus_dunni"
50946.495880127,"Gerbillus_famulus"
76102.5205993652,"Gerbillus_floweri"
9386574.06332397,"Gerbillus_gerbillus"
185259.230651855,"Gerbillus_gleadowi"
1143.8948059082,"Gerbillus_grobbeni"
203109.316345215,"Gerbillus_harwoodi"
3842748.69454956,"Gerbillus_henleyi"
504.613311767578,"Gerbillus_hesperinus"
8675.38854980469,"Gerbillus_hoogstraali"
565.97900390625,"Gerbillus_jamesi"
67297.0457763672,"Gerbillus_juliani"
173158.483856201,"Gerbillus_latastei"
3016.72113037109,"Gerbillus_lowei"
197560.140258789,"Gerbillus_mackilligini"
197560.140258789,"Gerbillus_mackillingini"
55669.636505127,"Gerbillus_maghrebi"
213402.883987427,"Gerbillus_mesopotamiae"
749.406616210938,"Gerbillus_muriculus"
1771040.06390381,"Gerbillus_nancillus"
10214248.7744598,"Gerbillus_nanus"
69878.690032959,"Gerbillus_nigeriae"
49320.1036987305,"Gerbillus_occiduus"
0,"Gerbillus_percivali"
26105.2796630859,"Gerbillus_perpallidus"
98729.432220459,"Gerbillus_poecilops"
2988.90856933594,"Gerbillus_principulus"
33070.5818481445,"Gerbillus_pulvinatus"
568961.905670166,"Gerbillus_pusillus"
3342366.79968262,"Gerbillus_pyramidum"
166452.906616211,"Gerbillus_rosalinda"
42934.3148193359,"Gerbillus_rupicola"
250429.686401367,"Gerbillus_simoni"
52323.9065856934,"Gerbillus_somalicus"
26844.8275756836,"Gerbillus_stigmonyx"
6341267.34680176,"Gerbillus_tarabuli"
120205.210693359,"Gerbillus_watersi"
1792311.4878006,"Giraffa_camelopardalis"
7251611.69161873,"Glaucomys_sabrinus"
3712339.4210434,"Glaucomys_volans"
629691.596099854,"Glauconycteris_alboguttata"
3862033.56544253,"Glauconycteris_argentata"
1946482.11358643,"Glauconycteris_beatrix"
273143.413085938,"Glauconycteris_curryae"
385258.323486328,"Glauconycteris_egeria"
0,"Glauconycteris_gleni"
372162.462779582,"Glauconycteris_humeralis"
0,"Glauconycteris_kenyacola"
759.287902832031,"Glauconycteris_machadoi"
1505368.25396729,"Glauconycteris_poensis"
0,"Glauconycteris_superba"
8518073.30696315,"Glauconycteris_variegata"
2855981.26922607,"Glironia_venusta"
198960.195278168,"Glirulus_japonicus"
3636153.24121094,"Glis_glis"
0,"Glischropus_javanus"
2387349.62256622,"Glischropus_tylopus"
3672536.5802021,"Glossophaga_commissarisi"
460176.999528885,"Glossophaga_leachii"
1512233.44414139,"Glossophaga_longirostris"
319035.983428955,"Glossophaga_morenoi"
14680940.5827236,"Glossophaga_soricina"
1038205.63745117,"Glyphonycteris_behnii"
4648375.14163208,"Glyphonycteris_daviesi"
5921035.07388687,"Glyphonycteris_sylvestris"
20827.0852661133,"Glyphotes_simus"
2832819.36193848,"Golunda_ellioti"
49492.6801757812,"Gorilla_beringei"
693094.177825928,"Gorilla_gorilla"
27694.1197509766,"Gracilinanus_aceramarcae"
3600456.15158081,"Gracilinanus_agilis"
32164.9567871094,"Gracilinanus_dryas"
168950.216033936,"Gracilinanus_emiliae"
319446.152862549,"Gracilinanus_marica"
623873.290924072,"Gracilinanus_microtarsus"
25642.5493774414,"Grammomys_aridulus"
177687.487884521,"Grammomys_buntingi"
37626.9443054199,"Grammomys_caniceps"
410871.793792725,"Grammomys_cometes"
3097935.53415507,"Grammomys_dolichurus"
23344.9139404297,"Grammomys_dryas"
774.171325683594,"Grammomys_gigas"
214535.398345947,"Grammomys_ibeanus"
2257848.55595547,"Grammomys_kuru"
246485.286254883,"Grammomys_macmillani"
9426.84832763672,"Grammomys_minnae"
0,"Grammomys_selousi"
11854.9393920898,"Graomys_centralis"
100615.168945312,"Graomys_domorum"
679.836975097656,"Graomys_edithae"
1988007.11379576,"Graomys_griseoflavus"
212803.105712891,"Graphiurus_angolensis"
392079.390594482,"Graphiurus_christyi"
499252.061401367,"Graphiurus_crassicaudatus"
7484.38363647461,"Graphiurus_johnstoni"
2763942.81852722,"Graphiurus_kelleni"
3445790.04036713,"Graphiurus_lorraineus"
3214316.62875348,"Graphiurus_microtis"
36888.8123779297,"Graphiurus_monardi"
945184.739685059,"Graphiurus_murinus"
864581.501434326,"Graphiurus_nagtglasii"
317282.470275879,"Graphiurus_ocularis"
337081.43560791,"Graphiurus_platyops"
53941.4150390625,"Graphiurus_rupicola"
65705.1630859375,"Graphiurus_surdus"
23027046.6199449,"Gulo_gulo"
36212.8150634766,"Gyldenstolpia_fronto"
2446.90777587891,"Gymnobelideus_leadbeateri"
76549.9361572266,"Gymnuromys_roberti"
0,"Habromys_chinanteco"
723.994384765625,"Habromys_delicatulus"
0,"Habromys_ixtlani"
0,"Habromys_lepturus"
23034.4422607422,"Habromys_lophurus"
0,"Habromys_schmidlyi"
18784.3244628906,"Habromys_simulatus"
2040.68939208984,"Hadromys_humei"
1406.47668457031,"Hadromys_yunnanensis"
1548.76275634766,"Haeromys_margarettae"
39867.4450378418,"Haeromys_minahassae"
47516.9793395996,"Haeromys_pusillus"
120753.071428259,"Halichoerus_grypus"
826833.182603836,"Handleyomys_alfaroi"
39888.3466186523,"Handleyomys_chapmani"
79312.0581665039,"Handleyomys_fuscatus"
9222.11181640625,"Handleyomys_intectus"
132608.832214355,"Handleyomys_melanotis"
6685.95397949219,"Handleyomys_rhabdops"
517224.838806152,"Handleyomys_rostratus"
106425.618896484,"Handleyomys_saturatior"
673.593872070312,"Hapalemur_alaotrensis"
2142.09143066406,"Hapalemur_aureus"
81562.7792053223,"Hapalemur_griseus"
4876.81195068359,"Hapalemur_meridionalis"
38313.8141174316,"Hapalemur_occidentalis"
381835.491455078,"Hapalomys_delacouri"
2954.55792236328,"Hapalomys_longicaudatus"
231500.386856079,"Haplonycteris_fischeri"
859542.2890625,"Harpiocephalus_harpia"
188611.988037109,"Harpiocephalus_mordax"
1338.07995605469,"Harpiola_grisea"
9890.13562011719,"Harpiola_isodon"
152696.75378418,"Harpyionycteris_celebensis"
146782.401489258,"Harpyionycteris_whiteheadi"
504021.757995605,"Heimyscus_fumosus"
3498333.7982254,"Helarctos_malayanus"
2045768.94497201,"Heliophobius_argenteocinereus"
4690631.46361232,"Heliosciurus_gambianus"
1023983.38632271,"Heliosciurus_mutabilis"
319427.896179199,"Heliosciurus_punctatus"
2891902.34429318,"Heliosciurus_rufobrachium"
136055.224639893,"Heliosciurus_ruwenzorii"
128608.665344238,"Heliosciurus_undulatus"
908972.53534317,"Helogale_hirtula"
6787369.32907596,"Helogale_parvula"
3648.00018310547,"Hemibelideus_lemuroides"
37593.2313842773,"Hemicentetes_nigriceps"
117411.090484619,"Hemicentetes_semispinosus"
8314968.7283152,"Hemiechinus_auritus"
266270.554718018,"Hemiechinus_collaris"
1312552.30299377,"Hemigalus_derbyanus"
117388.72479248,"Hemitragus_jemlahicus"
14676945.310411,"Herpailurus_yagouaroundi"
4135811.60314941,"Herpestes_auropunctatus"
1231838.61598206,"Herpestes_brachyurus"
4262961.48596191,"Herpestes_edwardsii"
220431.953186035,"Herpestes_flavescens"
43702.5829772949,"Herpestes_fuscus"
14238082.2069208,"Herpestes_ichneumon"
2071665.7037735,"Herpestes_javanicus"
2646667.14157104,"Herpestes_naso"
510069.580047607,"Herpestes_ochraceus"
766318.353210449,"Herpestes_pulverulentus"
16602962.7261316,"Herpestes_sanguineus"
1137909.94569397,"Herpestes_semitorquatus"
1868809.27377319,"Herpestes_smithii"
3997035.96810913,"Herpestes_urva"
152194.613952637,"Herpestes_vitticollis"
447615.429244995,"Hesperoptenus_blanfordi"
6920.53491210938,"Hesperoptenus_doriae"
0,"Hesperoptenus_gaskelli"
1038422.98841095,"Hesperoptenus_tickelli"
44500.7608642578,"Hesperoptenus_tomesi"
1352096.15380859,"Heterocephalus_glaber"
10534.8776245117,"Heterogeomys_cherriei"
2231.57446289062,"Heterogeomys_cherriei.ssp..matagalpae"
13235.5721435547,"Heterogeomys_dariensis"
9401.04217529297,"Heterogeomys_dariensis.ssp..thaeleri"
0,"Heterogeomys_lanius"
5832379.33028567,"Heterohyrax_brucei"
22636.2326965332,"Heteromys_adspersus"
280287.444992065,"Heteromys_anomalus"
223372.338043213,"Heteromys_australis"
471093.717727661,"Heteromys_desmarestianus"
160532.878143311,"Heteromys_gaumeri"
599212.5572052,"Heteromys_irroratus"
5157.86352539062,"Heteromys_nelsoni"
1701.3454284668,"Heteromys_oasicus"
1527.19714355469,"Heteromys_oresterus"
431078.730926514,"Heteromys_pictus"
158428.802658081,"Heteromys_salvini"
5828.55535888672,"Heteromys_spectabilis"
39221.3433837891,"Heteromys_teleus"
414640.270772934,"Hippocamelus_antisensis"
103759.048065439,"Hippocamelus_bisulcus"
1212536.09299088,"Hippopotamus_amphibius"
2324060.05541992,"Hipposideros_abae"
4399712.58866882,"Hipposideros_armiger"
3501644.29898834,"Hipposideros_ater"
1619548.56755066,"Hipposideros_beatus"
1516132.81278992,"Hipposideros_bicolor"
0,"Hipposideros_boeadii"
0,"Hipposideros_breviceps"
6289841.4164868,"Hipposideros_caffer"
193881.847198486,"Hipposideros_calcaratus"
9668.11959838867,"Hipposideros_camerunensis"
1860546.49060059,"Hipposideros_cervinus"
2174267.99253845,"Hipposideros_cineraceus"
507760.431854248,"Hipposideros_commersoni"
1460.04669189453,"Hipposideros_coronatus"
1542.8095703125,"Hipposideros_corynophyllus"
2923.60168457031,"Hipposideros_coxi"
1528.31274414062,"Hipposideros_crumeniferus"
133556.110626221,"Hipposideros_curtus"
2280726.00878674,"Hipposideros_cyclops"
2194.26593017578,"Hipposideros_demissus"
3139040.17456818,"Hipposideros_diadema"
17415.9946289062,"Hipposideros_dinops"
1215266.67652893,"Hipposideros_doriae"
20587.9821777344,"Hipposideros_durgadasi"
746296.870834351,"Hipposideros_dyacorum"
2319.85687255859,"Hipposideros_edwardshilli"
1321361.68639374,"Hipposideros_fuliginosus"
2246950.51730347,"Hipposideros_fulvus"
2272930.83507538,"Hipposideros_galeritus"
3555971.27126312,"Hipposideros_gigas"
184165.808898926,"Hipposideros_grandis"
20503.0453491211,"Hipposideros_halophyllus"
7492.73443603516,"Hipposideros_hypophyllus"
0,"Hipposideros_inexpectatus"
6745.11077880859,"Hipposideros_inornatus"
1273123.60934448,"Hipposideros_jonesi"
18571.7043457031,"Hipposideros_khaokhouayensis"
767.652770996094,"Hipposideros_lamottei"
697542.106750488,"Hipposideros_lankadiva"
3200692.40570831,"Hipposideros_larvatus"
93698.2549133301,"Hipposideros_lekaguli"
1004350.58836365,"Hipposideros_lylei"
11067.4435424805,"Hipposideros_macrobullatus"
58652.3291931152,"Hipposideros_madurae"
220262.3074646,"Hipposideros_maggietaylorae"
33038.0319213867,"Hipposideros_marisae"
935977.357351303,"Hipposideros_megalotis"
116693.875183105,"Hipposideros_muscinus"
0,"Hipposideros_nequam"
132530.089767456,"Hipposideros_obscurus"
2287.03967285156,"Hipposideros_orbiculus"
16230.176361084,"Hipposideros_papua"
158170.548126221,"Hipposideros_pelingensis"
2807992.68048859,"Hipposideros_pomona"
2220863.30789948,"Hipposideros_pratti"
37550.6655883789,"Hipposideros_pygmaeus"
209397.354614258,"Hipposideros_ridleyi"
24477.9489746094,"Hipposideros_rotalis"
8892123.73018473,"Hipposideros_ruber"
23498.6200561523,"Hipposideros_scutinares"
73030.5746459961,"Hipposideros_semoni"
580.131103515625,"Hipposideros_sorenseni"
1203162.02197266,"Hipposideros_speoris"
475983.191474915,"Hipposideros_stenotis"
33801.2949829102,"Hipposideros_sumbae"
140020.203826904,"Hipposideros_tephrus"
799.084686279297,"Hipposideros_thomensis"
45716.8275756836,"Hipposideros_turpis"
